mode,experiment,algorithm,variant,weightProfile,vmProfile,perturbation,taskCount,vmCount,seed,populationSize,maxIterations,initialEvaluations,iterationEvaluations,localSearchEvaluations,totalEvaluations,normMakespan,normEnergy,normCost,normImbalance,makespan,energy,cost,imbalance,objective,cloudsimFinishedCloudlets,cloudsimMakespan,runtimeMs
formalfull,E4_main,LSCBO,LSCBO,W0_equal,default_4_to_1,LEVY,200,50,52,20,20,20,400,20,440,33.92908654,116.67286180,239.42252672,1.02471263,47.17350993,146.12591804,242.77144021,1.36931691,1.24826961,200,47.94381531,660
formalfull,E4_main,CBO,CBO,W0_equal,default_4_to_1,NONE,200,50,52,20,20,20,400,0,420,33.92908654,116.67286180,239.42252672,1.02471263,72.79951691,204.88316199,252.43695317,1.89994714,1.70254247,200,73.55092781,131
formalfull,E4_main,GTO,GTO,W0_equal,default_4_to_1,NONE,200,50,52,20,20,20,400,0,420,33.92908654,116.67286180,239.42252672,1.02471263,67.69908815,193.85154907,251.70665777,1.78040785,1.61139636,200,68.60145897,122
formalfull,E4_main,WOA,WOA,W0_equal,default_4_to_1,NONE,200,50,52,20,20,20,400,0,420,33.92908654,116.67286180,239.42252672,1.02471263,72.57210031,204.81805719,253.17257676,1.87957786,1.69652591,200,73.44611808,104
formalfull,E4_main,HHO,HHO,W0_equal,default_4_to_1,NONE,200,50,52,20,20,20,400,0,420,33.92908654,116.67286180,239.42252672,1.02471263,74.12533693,208.26199573,253.54702884,1.91238723,1.72374564,200,75.12431267,87
formalfull,E4_main,GWO,GWO,W0_equal,default_4_to_1,NONE,200,50,52,20,20,20,400,0,420,33.92908654,116.67286180,239.42252672,1.02471263,73.02623907,204.09755847,250.17265874,1.95200520,1.71286600,200,73.94965015,110
formalfull,E4_main,DBO,DBO,W0_equal,default_4_to_1,NONE,200,50,52,20,20,20,400,0,420,33.92908654,116.67286180,239.42252672,1.02471263,70.74568966,199.75460225,250.90739784,1.87630564,1.66905508,200,71.77235632,83
formalfull,E4_main,PSO,PSO,W0_equal,default_4_to_1,NONE,200,50,52,20,20,20,400,0,420,33.92908654,116.67286180,239.42252672,1.02471263,70.42460317,198.29686770,249.48754996,1.89635422,1.66697436,200,71.49293651,75
formalfull,E4_main,AOA,AOA,W0_equal,default_4_to_1,NONE,200,50,52,20,20,20,400,0,420,33.92908654,116.67286180,239.42252672,1.02471263,67.56944444,192.44328802,249.65795177,1.81613878,1.61400165,200,68.59015873,81
formalfull,E4_main,LSCBO,LSCBO,W0_equal,default_4_to_1,LEVY,500,50,52,20,20,20,400,20,440,84.76234856,293.81340335,608.72746894,1.00426791,123.87400681,384.97180361,626.14387096,1.35575993,1.28757405,500,126.24847900,268
formalfull,E4_main,CBO,CBO,W0_equal,default_4_to_1,NONE,500,50,52,20,20,20,400,0,420,84.76234856,293.81340335,608.72746894,1.00426791,180.38649425,510.85455369,640.81099320,1.85514987,1.69170499,500,182.70482759,183
formalfull,E4_main,GTO,GTO,W0_equal,default_4_to_1,NONE,500,50,52,20,20,20,400,0,420,84.76234856,293.81340335,608.72746894,1.00426791,181.79365079,514.80942088,642.65291711,1.85556160,1.70007937,500,184.38579365,169
formalfull,E4_main,WOA,WOA,W0_equal,default_4_to_1,NONE,500,50,52,20,20,20,400,0,420,84.76234856,293.81340335,608.72746894,1.00426791,180.60501567,512.20169204,642.41638689,1.84521117,1.69168096,500,182.63664577,129
formalfull,E4_main,HHO,HHO,W0_equal,default_4_to_1,NONE,500,50,52,20,20,20,400,0,420,84.76234856,293.81340335,608.72746894,1.00426791,182.65674603,516.46756249,642.40096486,1.86629098,1.70660335,500,185.08904762,106
formalfull,E4_main,GWO,GWO,W0_equal,default_4_to_1,NONE,500,50,52,20,20,20,400,0,420,84.76234856,293.81340335,608.72746894,1.00426791,173.95278246,497.02105891,640.03712180,1.79469701,1.64559180,500,176.27694772,163
formalfull,E4_main,DBO,DBO,W0_equal,default_4_to_1,NONE,500,50,52,20,20,20,400,0,420,84.76234856,293.81340335,608.72746894,1.00426791,178.83901515,507.63452149,640.81798187,1.83918225,1.68042889,500,180.58537879,140
formalfull,E4_main,PSO,PSO,W0_equal,default_4_to_1,NONE,500,50,52,20,20,20,400,0,420,84.76234856,293.81340335,608.72746894,1.00426791,168.61051213,485.85826896,639.97761364,1.74000732,1.60669823,500,170.91323450,118
