Iteration,BestFitness,Time,Load,Price
0,2.080697,0.000000,0.000000,0.000000
1,1.913665,0.000000,0.000000,0.000000
2,1.913665,0.000000,0.000000,0.000000
3,1.913665,0.000000,0.000000,0.000000
4,1.913665,0.000000,0.000000,0.000000
5,1.913665,0.000000,0.000000,0.000000
6,1.913665,0.000000,0.000000,0.000000
7,1.913665,0.000000,0.000000,0.000000
8,1.913665,0.000000,0.000000,0.000000
9,1.913665,0.000000,0.000000,0.000000
10,1.913665,0.000000,0.000000,0.000000
11,1.913665,0.000000,0.000000,0.000000
12,1.913665,0.000000,0.000000,0.000000
13,1.913665,0.000000,0.000000,0.000000
14,1.913665,0.000000,0.000000,0.000000
15,1.913665,0.000000,0.000000,0.000000
16,1.913665,0.000000,0.000000,0.000000
17,1.913665,0.000000,0.000000,0.000000
18,1.913665,0.000000,0.000000,0.000000
19,1.913665,0.000000,0.000000,0.000000
