Iteration,BestFitness,Time,Load,Price
0,22.963090,0.000000,0.000000,0.000000
1,22.963090,0.000000,0.000000,0.000000
2,22.963090,0.000000,0.000000,0.000000
3,22.963090,0.000000,0.000000,0.000000
4,22.963090,0.000000,0.000000,0.000000
5,22.963090,0.000000,0.000000,0.000000
6,22.963090,0.000000,0.000000,0.000000
7,22.963090,0.000000,0.000000,0.000000
8,22.963090,0.000000,0.000000,0.000000
9,22.963090,0.000000,0.000000,0.000000
10,22.963090,0.000000,0.000000,0.000000
11,22.963090,0.000000,0.000000,0.000000
12,22.963090,0.000000,0.000000,0.000000
13,22.963090,0.000000,0.000000,0.000000
14,22.963090,0.000000,0.000000,0.000000
15,22.963090,0.000000,0.000000,0.000000
16,22.963090,0.000000,0.000000,0.000000
17,22.963090,0.000000,0.000000,0.000000
18,22.963090,0.000000,0.000000,0.000000
19,22.963090,0.000000,0.000000,0.000000
