mode,experiment,algorithm,variant,weightProfile,vmProfile,perturbation,taskCount,vmCount,seed,populationSize,maxIterations,initialEvaluations,iterationEvaluations,localSearchEvaluations,totalEvaluations,normMakespan,normEnergy,normCost,normImbalance,makespan,energy,cost,imbalance,objective,cloudsimFinishedCloudlets,cloudsimMakespan,runtimeMs
formalfull,E4_main,LSCBO,LSCBO,W0_equal,default_4_to_1,LEVY,200,50,63,20,20,20,400,20,440,33.73959184,116.30817931,239.51547837,1.01832311,40.94431185,131.84937187,240.47192491,1.22166833,1.13770986,200,41.72151672,2015
formalfull,E4_main,CBO,CBO,W0_equal,default_4_to_1,NONE,200,50,63,20,20,20,400,0,420,33.73959184,116.30817931,239.51547837,1.01832311,57.24818841,169.10538073,246.39320379,1.59538625,1.43652578,200,58.32220167,219
formalfull,E4_main,GTO,GTO,W0_equal,default_4_to_1,NONE,200,50,63,20,20,20,400,0,420,33.73959184,116.30817931,239.51547837,1.01832311,65.95828221,187.10546428,246.13050243,1.84351669,1.60039763,200,66.85601227,194
formalfull,E4_main,WOA,WOA,W0_equal,default_4_to_1,NONE,200,50,63,20,20,20,400,0,420,33.73959184,116.30817931,239.51547837,1.01832311,62.32246377,180.08784079,247.13309928,1.72258815,1.52973154,200,63.49586957,541
formalfull,E4_main,HHO,HHO,W0_equal,default_4_to_1,NONE,200,50,63,20,20,20,400,0,420,33.73959184,116.30817931,239.51547837,1.01832311,63.63064133,183.26461729,247.94563113,1.74308736,1.55213379,200,64.53874109,86
formalfull,E4_main,GWO,GWO,W0_equal,default_4_to_1,NONE,200,50,63,20,20,20,400,0,420,33.73959184,116.30817931,239.51547837,1.01832311,66.42208589,188.44705483,246.80610162,1.84256277,1.60718895,200,67.28300613,106
formalfull,E4_main,DBO,DBO,W0_equal,default_4_to_1,NONE,200,50,63,20,20,20,400,0,420,33.73959184,116.30817931,239.51547837,1.01832311,66.41914191,188.76348908,247.38672317,1.83068667,1.60553774,200,67.41033003,147
formalfull,E4_main,PSO,PSO,W0_equal,default_4_to_1,NONE,200,50,63,20,20,20,400,0,420,33.73959184,116.30817931,239.51547837,1.01832311,61.82321188,178.43585187,246.03171383,1.72985309,1.52311531,200,62.73078273,82
formalfull,E4_main,AOA,AOA,W0_equal,default_4_to_1,NONE,200,50,63,20,20,20,400,0,420,33.73959184,116.30817931,239.51547837,1.01832311,67.07407407,190.19221524,247.50243466,1.84638285,1.61743579,200,67.98205387,232
formalfull,E4_main,LSCBO,LSCBO,W0_equal,default_4_to_1,LEVY,500,50,63,20,20,20,400,20,440,83.49593496,289.50607143,601.71179748,1.00355125,116.00404858,362.69015541,611.53772255,1.33137761,1.24628085,500,118.05736842,303
formalfull,E4_main,CBO,CBO,W0_equal,default_4_to_1,NONE,500,50,63,20,20,20,400,0,420,83.49593496,289.50607143,601.71179748,1.00355125,161.25622255,462.73879703,621.92962509,1.76646360,1.58087320,500,163.16417277,163
formalfull,E4_main,GTO,GTO,W0_equal,default_4_to_1,NONE,500,50,63,20,20,20,400,0,420,83.49593496,289.50607143,601.71179748,1.00355125,161.81985816,465.28914012,624.40660913,1.75360506,1.58258902,500,164.28241135,261
formalfull,E4_main,WOA,WOA,W0_equal,default_4_to_1,NONE,500,50,63,20,20,20,400,0,420,83.49593496,289.50607143,601.71179748,1.00355125,159.39898990,458.63627541,621.50970862,1.74933748,1.56732882,500,161.52413043,207
formalfull,E4_main,HHO,HHO,W0_equal,default_4_to_1,NONE,500,50,63,20,20,20,400,0,420,83.49593496,289.50607143,601.71179748,1.00355125,164.63539192,470.90393316,623.95498497,1.78761590,1.60415275,500,166.89741093,144
formalfull,E4_main,GWO,GWO,W0_equal,default_4_to_1,NONE,500,50,63,20,20,20,400,0,420,83.49593496,289.50607143,601.71179748,1.00355125,162.00250941,465.47265165,624.05198768,1.75828722,1.58431343,500,164.39983689,156
formalfull,E4_main,DBO,DBO,W0_equal,default_4_to_1,NONE,500,50,63,20,20,20,400,0,420,83.49593496,289.50607143,601.71179748,1.00355125,161.32515337,463.45286276,622.95645282,1.75930305,1.58033904,500,163.63392638,112
formalfull,E4_main,PSO,PSO,W0_equal,default_4_to_1,NONE,500,50,63,20,20,20,400,0,420,83.49593496,289.50607143,601.71179748,1.00355125,158.57407407,458.53439293,624.41975449,1.71833332,1.55825637,500,160.84905724,84
formalfull,E4_main,AOA,AOA,W0_equal,default_4_to_1,NONE,500,50,63,20,20,20,400,0,420,83.49593496,289.50607143,601.71179748,1.00355125,163.53981107,469.20082426,624.99781717,1.76771365,1.59487703,500,165.85763833,85
formalfull,E4_main,LSCBO,LSCBO,W0_equal,default_4_to_1,LEVY,1000,50,63,20,20,20,400,20,440,169.31782126,587.33177343,1221.34548746,1.00246105,262.96879433,798.91112321,1250.99716806,1.45477260,1.34720621,1000,267.53978723,307
formalfull,E4_main,CBO,CBO,W0_equal,default_4_to_1,NONE,1000,50,63,20,20,20,400,0,420,169.31782126,587.33177343,1221.34548746,1.00246105,333.90579710,954.39333966,1264.85139727,1.79225827,1.60512736,1000,339.27072464,238
formalfull,E4_main,GTO,GTO,W0_equal,default_4_to_1,NONE,1000,50,63,20,20,20,400,0,420,169.31782126,587.33177343,1221.34548746,1.00246105,323.94021739,935.52647634,1268.26196720,1.72612777,1.56658838,1000,329.27123188,291
formalfull,E4_main,WOA,WOA,W0_equal,default_4_to_1,NONE,1000,50,63,20,20,20,400,0,420,169.31782126,587.33177343,1221.34548746,1.00246105,333.27777778,955.09209587,1268.46423091,1.77511804,1.60096249,1000,337.74804714,263
formalfull,E4_main,HHO,HHO,W0_equal,default_4_to_1,NONE,1000,50,63,20,20,20,400,0,420,169.31782126,587.33177343,1221.34548746,1.00246105,333.96778917,957.23392438,1269.73197951,1.77400175,1.60287409,1000,338.85658626,151
formalfull,E4_main,GWO,GWO,W0_equal,default_4_to_1,NONE,1000,50,63,20,20,20,400,0,420,169.31782126,587.33177343,1221.34548746,1.00246105,326.68521230,942.49986915,1270.52034336,1.73241553,1.57564000,1000,330.94913616,231
formalfull,E4_main,DBO,DBO,W0_equal,default_4_to_1,NONE,1000,50,63,20,20,20,400,0,420,169.31782126,587.33177343,1221.34548746,1.00246105,328.89604685,945.72097271,1268.02770018,1.75341060,1.58500106,1000,332.98554905,298
formalfull,E4_main,PSO,PSO,W0_equal,default_4_to_1,NONE,1000,50,63,20,20,20,400,0,420,169.31782126,587.33177343,1221.34548746,1.00246105,326.48226950,942.42819251,1271.15236088,1.72902133,1.57459275,1000,331.93346284,289
formalfull,E4_main,AOA,AOA,W0_equal,default_4_to_1,NONE,1000,50,63,20,20,20,400,0,420,169.31782126,587.33177343,1221.34548746,1.00246105,332.81560284,955.87050864,1271.59852991,1.76089779,1.59770665,1000,337.63702128,180
formalfull,E4_main,LSCBO,LSCBO,W0_equal,default_4_to_1,LEVY,2000,50,63,20,20,20,400,20,440,339.21204188,1177.14882742,2449.24648228,1.00142577,567.40924092,1697.96974903,2530.98464480,1.52765759,1.41850635,2000,576.99943894,554
formalfull,E4_main,CBO,CBO,W0_equal,default_4_to_1,NONE,2000,50,63,20,20,20,400,0,420,339.21204188,1177.14882742,2449.24648228,1.00142577,688.02717391,1960.51554990,2551.24983765,1.81283794,1.63642296,2000,699.76217391,500
formalfull,E4_main,GTO,GTO,W0_equal,default_4_to_1,NONE,2000,50,63,20,20,20,400,0,420,339.21204188,1177.14882742,2449.24648228,1.00142577,679.23550725,1938.18797106,2544.02894573,1.80339783,1.62210788,2000,690.63355072,545
formalfull,E4_main,WOA,WOA,W0_equal,default_4_to_1,NONE,2000,50,63,20,20,20,400,0,420,339.21204188,1177.14882742,2449.24648228,1.00142577,687.29207921,1958.39668288,2550.19248216,1.81292138,1.63534409,2000,697.70900990,487
formalfull,E4_main,HHO,HHO,W0_equal,default_4_to_1,NONE,2000,50,63,20,20,20,400,0,420,339.21204188,1177.14882742,2449.24648228,1.00142577,659.13696370,1893.51804068,2538.99260937,1.75944608,1.58632196,2000,669.62099010,522
formalfull,E4_main,GWO,GWO,W0_equal,default_4_to_1,NONE,2000,50,63,20,20,20,400,0,420,339.21204188,1177.14882742,2449.24648228,1.00142577,678.14026403,1936.59670357,2545.27182632,1.79811648,1.61977114,2000,688.78821782,662
formalfull,E4_main,DBO,DBO,W0_equal,default_4_to_1,NONE,2000,50,63,20,20,20,400,0,420,339.21204188,1177.14882742,2449.24648228,1.00142577,667.83838384,1914.78459623,2544.64208382,1.77198416,1.60095817,2000,676.87936027,502
formalfull,E4_main,PSO,PSO,W0_equal,default_4_to_1,NONE,2000,50,63,20,20,20,400,0,420,339.21204188,1177.14882742,2449.24648228,1.00142577,671.39393939,1924.09238151,2548.06276400,1.77497420,1.60665099,2000,680.55276094,341
formalfull,E4_main,AOA,AOA,W0_equal,default_4_to_1,NONE,2000,50,63,20,20,20,400,0,420,339.21204188,1177.14882742,2449.24648228,1.00142577,674.87137681,1930.81433546,2547.12189078,1.78594449,1.61328410,2000,686.44876812,479
formalfull,E4_main,LSCBO,LSCBO,W0_equal,default_4_to_1,LEVY,5000,50,63,20,20,20,400,20,440,838.57082452,2911.04080830,6059.66018797,1.00056996,1529.41584158,4477.25893085,6288.18399459,1.64541307,1.51101279,5000,1554.57864686,1814
formalfull,E4_main,CBO,CBO,W0_equal,default_4_to_1,NONE,5000,50,63,20,20,20,400,0,420,838.57082452,2911.04080830,6059.66018797,1.00056996,1736.87788779,4924.74677254,6315.67943637,1.84675846,1.66273495,5000,1763.45983498,1592
formalfull,E4_main,GTO,GTO,W0_equal,default_4_to_1,NONE,5000,50,63,20,20,20,400,0,420,838.57082452,2911.04080830,6059.66018797,1.00056996,1707.22826087,4854.19004065,6299.86341991,1.82752620,1.64237837,5000,1735.03753623,1972
formalfull,E4_main,WOA,WOA,W0_equal,default_4_to_1,NONE,5000,50,63,20,20,20,400,0,420,838.57082452,2911.04080830,6059.66018797,1.00056996,1732.38943894,4916.58782562,6317.82501507,1.84030673,1.65917264,5000,1759.31792079,1771
formalfull,E4_main,HHO,HHO,W0_equal,default_4_to_1,NONE,5000,50,63,20,20,20,400,0,420,838.57082452,2911.04080830,6059.66018797,1.00056996,1700.82659933,4846.53067285,6310.08278866,1.81274128,1.63653957,5000,1723.31900990,1742
formalfull,E4_main,GWO,GWO,W0_equal,default_4_to_1,NONE,5000,50,63,20,20,20,400,0,420,838.57082452,2911.04080830,6059.66018797,1.00056996,1727.94719472,4899.74514110,6304.16659878,1.84630315,1.65733659,5000,1754.30801980,2150
formalfull,E4_main,DBO,DBO,W0_equal,default_4_to_1,NONE,5000,50,63,20,20,20,400,0,420,838.57082452,2911.04080830,6059.66018797,1.00056996,1710.23927393,4867.54499914,6312.61104623,1.82081076,1.64327097,5000,1735.93838284,2353
formalfull,E4_main,PSO,PSO,W0_equal,default_4_to_1,NONE,5000,50,63,20,20,20,400,0,420,838.57082452,2911.04080830,6059.66018797,1.00056996,1739.55555556,4929.95111487,6315.00599843,1.85013543,1.66479616,5000,1764.49355072,1953
formalfull,E4_main,AOA,AOA,W0_equal,default_4_to_1,NONE,5000,50,63,20,20,20,400,0,420,838.57082452,2911.04080830,6059.66018797,1.00056996,1745.93602694,4936.10611054,6302.15822296,1.86712682,1.67094231,5000,1768.29518519,2252
formalfull,E2_ablation,LSCBO,no_local_search,W0_equal,default_4_to_1,LEVY,200,50,63,20,20,20,400,0,420,33.73959184,116.30817931,239.51547837,1.01832311,64.79979036,186.04598505,248.56778425,1.76309535,1.57233665,200,65.72236266,183
formalfull,E2_ablation,LSCBO,LSCBO_full,W0_equal,default_4_to_1,LEVY,200,50,63,20,20,20,400,20,440,33.73959184,116.30817931,239.51547837,1.01832311,42.46688207,134.84154080,240.14819068,1.27201247,1.16744486,200,43.31516963,122
formalfull,E2_ablation,LSCBO,no_phase2,W0_equal,default_4_to_1,LEVY,200,50,63,20,20,20,400,20,440,33.73959184,116.30817931,239.51547837,1.01832311,40.70061350,131.40987677,240.59470258,1.21262012,1.13286626,200,41.62646242,178
formalfull,E2_ablation,LSCBO,no_phase3,W0_equal,default_4_to_1,LEVY,200,50,63,20,20,20,400,8,428,33.73959184,116.30817931,239.51547837,1.01832311,64.00709220,183.35051595,246.68855797,1.77788919,1.56233961,200,64.90508870,118
formalfull,E2_ablation,LSCBO,ls_only,W0_equal,default_4_to_1,NONE,200,50,63,20,20,20,400,20,440,33.73959184,116.30817931,239.51547837,1.01832311,42.21739130,134.72309292,240.87057486,1.25368873,1.16159710,200,43.20244161,79
formalfull,E2_ablation,CBO,cbo_base,W0_equal,default_4_to_1,NONE,200,50,63,20,20,20,400,0,420,33.73959184,116.30817931,239.51547837,1.01832311,65.72638037,187.56095837,247.82002368,1.80297922,1.59146983,200,66.63354610,71
formalfull,E2_ablation,LSCBO,no_levy,W0_equal,default_4_to_1,NONE,200,50,63,20,20,20,400,20,440,33.73959184,116.30817931,239.51547837,1.01832311,42.18361955,134.48746540,240.57308940,1.25712810,1.16137426,200,43.04367738,48
formalfull,E2_ablation,LSCBO,no_local_search,W0_equal,default_4_to_1,LEVY,500,50,63,20,20,20,400,0,420,83.49593496,289.50607143,601.71179748,1.00355125,157.64680851,455.78688379,622.95148391,1.71922677,1.55271994,500,160.24333333,139
formalfull,E2_ablation,LSCBO,LSCBO_full,W0_equal,default_4_to_1,LEVY,500,50,63,20,20,20,400,20,440,83.49593496,289.50607143,601.71179748,1.00355125,122.64079422,377.03701819,612.47427941,1.40152159,1.29640446,500,124.87997491,143
formalfull,E2_ablation,LSCBO,no_phase2,W0_equal,default_4_to_1,LEVY,500,50,63,20,20,20,400,20,440,83.49593496,289.50607143,601.71179748,1.00355125,104.71631206,337.31825018,608.19730511,1.22054563,1.16157611,500,106.86816455,236
formalfull,E2_ablation,LSCBO,no_phase3,W0_equal,default_4_to_1,LEVY,500,50,63,20,20,20,400,20,440,83.49593496,289.50607143,601.71179748,1.00355125,124.20790630,381.77971772,615.13446829,1.40237727,1.30651057,500,126.64425023,330
formalfull,E2_ablation,LSCBO,ls_only,W0_equal,default_4_to_1,NONE,500,50,63,20,20,20,400,20,440,83.49593496,289.50607143,601.71179748,1.00355125,176.64993726,496.92153669,625.73212630,1.90337896,1.69217015,500,179.21026553,98
formalfull,E2_ablation,CBO,cbo_base,W0_equal,default_4_to_1,NONE,500,50,63,20,20,20,400,0,420,83.49593496,289.50607143,601.71179748,1.00355125,157.58156028,455.43055571,622.55477421,1.72149431,1.55261692,500,159.97744681,172
formalfull,E2_ablation,LSCBO,no_levy,W0_equal,default_4_to_1,NONE,500,50,63,20,20,20,400,20,440,83.49593496,289.50607143,601.71179748,1.00355125,111.36300175,351.93640772,609.58490235,1.28967429,1.21189823,500,113.18940663,149
formalfull,E2_ablation,LSCBO,no_local_search,W0_equal,default_4_to_1,LEVY,1000,50,63,20,20,20,400,0,420,169.31782126,587.33177343,1221.34548746,1.00246105,322.99831650,932.74540340,1266.78816425,1.72653234,1.56381309,1000,327.63356902,378
formalfull,E2_ablation,LSCBO,LSCBO_full,W0_equal,default_4_to_1,LEVY,1000,50,63,20,20,20,400,20,440,169.31782126,587.33177343,1221.34548746,1.00246105,273.01816118,822.37296523,1255.54335799,1.49532384,1.38307434,1000,277.74089671,301
formalfull,E2_ablation,LSCBO,no_phase2,W0_equal,default_4_to_1,LEVY,1000,50,63,20,20,20,400,20,440,169.31782126,587.33177343,1221.34548746,1.00246105,267.47239264,810.63302158,1255.20809146,1.46602640,1.36251378,1000,271.97625767,503
formalfull,E2_ablation,LSCBO,no_phase3,W0_equal,default_4_to_1,LEVY,1000,50,63,20,20,20,400,20,440,169.31782126,587.33177343,1221.34548746,1.00246105,249.64539877,770.56592808,1249.93855015,1.38430892,1.29767943,1000,254.33411043,616
formalfull,E2_ablation,LSCBO,ls_only,W0_equal,default_4_to_1,NONE,1000,50,63,20,20,20,400,20,440,169.31782126,587.33177343,1221.34548746,1.00246105,255.95117845,785.52752312,1253.22274742,1.40901119,1.32019111,1000,259.71597582,681
formalfull,E2_ablation,CBO,cbo_base,W0_equal,default_4_to_1,NONE,1000,50,63,20,20,20,400,0,420,169.31782126,587.33177343,1221.34548746,1.00246105,310.86413043,908.38882414,1268.44951933,1.65578943,1.51822710,1000,316.49405797,299
formalfull,E2_ablation,LSCBO,no_levy,W0_equal,default_4_to_1,NONE,1000,50,63,20,20,20,400,20,440,169.31782126,587.33177343,1221.34548746,1.00246105,256.71141782,785.75672251,1250.78440870,1.42082503,1.32385828,1000,261.13885822,292
